student_id,name,university,faculty,year_of_study,average_mark,attendance,failed_modules,missed_assignments
NSFAS009098,Lerato Molefe,University of Pretoria,Science,4,43.24,48.0,1,0
NSFAS009099,Lindiwe Mhlongo,University of Cape Town,Arts,3,95.0,89.0,0,0
NSFAS009100,Kagiso Mhlongo,University of Pretoria,Arts,3,40.0,51.0,2,0
NSFAS009101,Lindiwe Nkosi,North-West University,Commerce,4,80.94,86.0,0,2
NSFAS009102,Nokuthula Zulu,University of the Free State,Commerce,4,61.97,84.0,0,3
NSFAS009103,Lindiwe Nkosi,University of the Witwatersrand,Commerce,4,65.26,80.0,1,5
NSFAS009104,Themba Mabaso,University of the Free State,Law,2,75.0,79.0,0,4
NSFAS009105,Mpho Ngcobo,University of the Free State,Law,4,49.55,48.0,2,2
NSFAS009106,Busisiwe Mhlongo,University of Pretoria,Arts,3,40.0,54.0,2,5
NSFAS009107,Zanele Mhlongo,University of the Witwatersrand,Education,1,40.0,25.0,2,2
NSFAS009108,Mpho Molefe,University of the Free State,Law,4,30.0,29.0,1,0
NSFAS009109,Kagiso Mhlongo,University of the Witwatersrand,Education,2,75.0,79.0,0,4
NSFAS009110,Sipho Mahlangu,North-West University,Science,3,75.0,92.0,0,0
NSFAS009111,Phumzile Dlamini,North-West University,Education,3,75.0,85.0,1,2
NSFAS009112,Nokuthula Molefe,University of Cape Town,Engineering,3,57.9,66.0,0,3
NSFAS009113,Mpho Zulu,North-West University,Arts,4,40.06,55.0,2,5
NSFAS009114,Andile Mokoena,University of Johannesburg,Science,3,47.65,61.0,1,1
NSFAS009115,Lerato Mahlangu,University of Johannesburg,Engineering,2,52.17,56.0,3,1
NSFAS009116,Themba Mthethwa,University of the Free State,Arts,3,75.0,90.0,0,5
NSFAS009117,Themba Khumalo,University of the Free State,Arts,2,40.0,58.0,3,4
NSFAS009118,Zanele Molefe,North-West University,Science,2,30.0,43.0,1,4
NSFAS009119,Thabo Mokoena,University of the Witwatersrand,Education,2,75.0,95.0,1,3
NSFAS009120,Lindiwe Mahlangu,University of Cape Town,Engineering,3,92.67,84.0,1,5
NSFAS009121,Sibusiso Dlamini,North-West University,Engineering,1,48.62,47.0,2,5
NSFAS009122,Tshepo Mahlangu,University of KwaZulu-Natal,Arts,1,86.15,95.0,1,1
NSFAS009123,Sipho Dlamini,North-West University,Education,2,49.0,44.0,1,3
NSFAS009124,Kagiso Mkhize,University of the Witwatersrand,Science,3,61.4,64.0,1,1
NSFAS009125,Andile Mahlangu,University of Stellenbosch,Science,2,75.0,77.0,0,5
NSFAS009126,Sipho Mokoena,University of the Witwatersrand,Science,4,40.0,43.0,4,5
NSFAS009127,Thabo Mhlongo,University of Johannesburg,Arts,3,59.03,78.0,0,2
NSFAS009128,Busisiwe Dlamini,University of Stellenbosch,Education,2,40.0,51.0,4,2
NSFAS009129,Lerato Molefe,North-West University,Science,3,75.0,77.0,0,4
NSFAS009130,Sibusiso Nkosi,University of Johannesburg,Arts,2,40.0,42.0,1,2
NSFAS009131,Lindiwe Dlamini,University of the Free State,Arts,1,40.0,40.0,3,4
NSFAS009132,Sipho Ngcobo,University of the Witwatersrand,Education,3,75.0,92.0,0,4
NSFAS009133,Tshepo Mkhize,University of Stellenbosch,Education,4,87.34,95.0,0,4
NSFAS009134,Phumzile Khumalo,University of Pretoria,Law,2,30.0,57.0,1,1
NSFAS009135,Sibusiso Khumalo,University of Johannesburg,Education,1,72.8,95.0,1,3
NSFAS009136,Mpho Nkosi,University of Cape Town,Commerce,2,75.0,88.0,1,1
NSFAS009137,Nomsa Mthethwa,University of KwaZulu-Natal,Commerce,2,45.81,52.0,1,2
NSFAS009138,Mpho Khumalo,University of Johannesburg,Arts,4,40.0,43.0,1,5
NSFAS009139,Mpho Khumalo,University of the Witwatersrand,Commerce,2,58.16,78.0,0,1
NSFAS009140,Themba Nkosi,University of Stellenbosch,Arts,4,30.0,25.0,2,4
NSFAS009141,Kagiso Mthethwa,University of the Witwatersrand,Education,1,75.0,95.0,0,0
NSFAS009142,Kagiso Mhlongo,University of Stellenbosch,Engineering,2,30.0,39.0,1,2
NSFAS009143,Nomsa Khumalo,North-West University,Law,4,74.56,80.0,1,1
NSFAS009144,Sibusiso Mkhize,North-West University,Engineering,3,40.0,29.0,3,3
NSFAS009145,Kagiso Nkosi,University of Pretoria,Arts,2,75.0,89.0,1,2
NSFAS009146,Lerato Zulu,University of the Witwatersrand,Science,4,40.0,61.0,3,0
NSFAS009147,Phumzile Nkosi,University of Cape Town,Education,1,40.0,55.0,1,0
NSFAS009148,Themba Mthethwa,University of the Witwatersrand,Science,2,75.0,82.0,1,3
NSFAS009149,Zanele Mokoena,University of the Free State,Science,2,75.0,78.0,0,3
NSFAS009150,Zanele Mkhize,University of the Free State,Engineering,4,75.0,81.0,0,0
NSFAS009151,Tshepo Nkosi,North-West University,Commerce,3,40.0,27.0,2,1
NSFAS009152,Sibusiso Dlamini,University of Pretoria,Education,1,75.0,81.0,0,2
NSFAS009153,Tshepo Zulu,North-West University,Science,1,30.0,46.0,2,4
NSFAS009154,Mpho Zulu,University of Cape Town,Law,1,30.0,51.0,1,5
NSFAS009155,Mpho Mkhize,University of KwaZulu-Natal,Engineering,4,40.0,47.0,1,3
NSFAS009156,Nomsa Mahlangu,University of KwaZulu-Natal,Education,3,85.98,93.0,0,3
NSFAS009157,Tshepo Mkhize,University of KwaZulu-Natal,Science,1,41.43,28.0,1,2
NSFAS009158,Phumzile Mokoena,University of Pretoria,Law,3,40.0,39.0,3,2
NSFAS009159,Thabo Nkosi,University of Pretoria,Education,3,67.74,58.0,1,4
NSFAS009160,Nomsa Mahlangu,North-West University,Commerce,3,40.0,45.0,1,1
NSFAS009161,Zanele Zulu,University of KwaZulu-Natal,Engineering,4,47.51,27.0,2,2
NSFAS009162,Themba Mkhize,University of KwaZulu-Natal,Law,3,30.0,49.0,4,5
NSFAS009163,Sipho Mabaso,University of Pretoria,Education,4,30.0,50.0,3,2
NSFAS009164,Zanele Mthembu,University of the Witwatersrand,Science,2,40.0,56.0,3,5
NSFAS009165,Kagiso Mhlongo,University of the Free State,Education,4,75.0,92.0,0,3
NSFAS009166,Sibusiso Mabaso,University of the Witwatersrand,Law,1,40.0,42.0,2,1
NSFAS009167,Busisiwe Mthethwa,University of Johannesburg,Commerce,3,54.16,85.0,1,4
NSFAS009168,Nokuthula Mthembu,University of the Free State,Engineering,1,48.51,36.0,4,0
NSFAS009169,Nokuthula Mthembu,University of the Witwatersrand,Arts,3,75.0,84.0,1,2
NSFAS009170,Themba Mthembu,University of the Witwatersrand,Commerce,4,75.0,90.0,0,4
NSFAS009171,Lindiwe Mthethwa,University of Johannesburg,Education,3,40.0,64.0,3,3
NSFAS009172,Zanele Dlamini,University of KwaZulu-Natal,Commerce,2,30.0,20.0,2,2
NSFAS009173,Kagiso Zulu,University of the Witwatersrand,Engineering,2,40.0,48.0,1,3
NSFAS009174,Sibusiso Ngcobo,University of Johannesburg,Law,2,40.0,,2,5
NSFAS009175,Lindiwe Mthethwa,North-West University,Education,1,45.16,47.0,3,0
NSFAS009176,Lindiwe Mahlangu,North-West University,Engineering,2,75.0,95.0,1,5
NSFAS009177,Andile Mhlongo,University of the Free State,Science,4,40.0,34.0,1,5
NSFAS009178,Sibusiso Dlamini,University of Cape Town,Law,3,47.97,29.0,3,4
NSFAS009179,Lerato Khumalo,University of KwaZulu-Natal,Law,2,40.0,35.0,2,1
NSFAS009180,Themba Mabaso,University of Stellenbosch,Arts,1,55.68,62.0,1,4
NSFAS009181,Kagiso Mthethwa,University of Stellenbosch,Science,4,49.0,59.0,4,1
NSFAS009182,Thabo Mkhize,University of Cape Town,Arts,3,45.82,57.0,3,4
NSFAS009183,Andile Nkosi,University of Stellenbosch,Law,3,58.63,74.0,1,4
NSFAS009184,Andile Molefe,North-West University,Science,2,30.0,35.0,3,2
NSFAS009185,Zanele Mthembu,University of Stellenbosch,Engineering,3,47.28,,3,4
NSFAS009186,Tshepo Mabaso,University of the Witwatersrand,Law,3,51.13,63.0,0,3
NSFAS009187,Zanele Mthethwa,University of the Free State,Science,4,40.0,36.0,4,5
NSFAS009188,Andile Molefe,University of Stellenbosch,Arts,3,40.0,62.0,2,5
NSFAS009189,Sibusiso Mhlongo,University of the Free State,Science,1,40.0,55.0,3,2
NSFAS009190,Andile Mokoena,University of KwaZulu-Natal,Arts,3,75.0,81.0,0,3
NSFAS009191,Lindiwe Mabaso,University of Cape Town,Commerce,4,75.0,89.0,0,2
NSFAS009192,Themba Mhlongo,University of Cape Town,Commerce,1,45.89,50.0,3,0
NSFAS009193,Andile Mokoena,University of KwaZulu-Natal,Engineering,4,48.54,40.0,3,5
NSFAS009194,Nokuthula Mokoena,University of Cape Town,Arts,3,50.68,73.0,0,0
NSFAS009195,Nomsa Mahlangu,University of Stellenbosch,Arts,4,67.72,67.0,0,4
NSFAS009196,Zanele Mokoena,North-West University,Law,1,40.0,36.0,1,3
NSFAS009197,Lindiwe Mahlangu,North-West University,Education,4,30.0,36.0,3,1
NSFAS009198,Thabo Khumalo,University of Stellenbosch,Education,4,40.0,53.0,4,3
NSFAS009199,Themba Dlamini,University of Johannesburg,Arts,3,75.0,86.0,1,0
NSFAS009200,Themba Nkosi,University of the Witwatersrand,Commerce,3,74.74,89.0,0,1
NSFAS009201,Sibusiso Khumalo,University of the Witwatersrand,Science,2,40.0,50.0,4,2
NSFAS009202,Themba Molefe,University of Cape Town,Engineering,2,40.0,58.0,2,4
NSFAS009203,Andile Molefe,University of the Witwatersrand,Science,4,34.49,39.0,4,3
NSFAS009204,Nomsa Mahlangu,North-West University,Commerce,1,75.0,82.0,1,2
NSFAS009205,Kagiso Mokoena,University of the Free State,Education,2,65.96,69.0,1,4
NSFAS009206,Andile Zulu,University of the Witwatersrand,Arts,3,47.38,49.0,4,0
NSFAS009207,Zanele Khumalo,North-West University,Engineering,1,41.21,20.0,2,3
NSFAS009208,Lindiwe Mabaso,University of KwaZulu-Natal,Education,3,40.0,,4,0
NSFAS009209,Sibusiso Dlamini,University of the Free State,Education,1,54.19,84.0,1,5
NSFAS009210,Andile Mokoena,North-West University,Commerce,2,65.43,68.0,0,3
NSFAS009211,Andile Mabaso,University of the Free State,Arts,3,59.29,75.0,1,4
NSFAS009212,Zanele Mokoena,University of Pretoria,Engineering,4,40.0,30.0,1,0
NSFAS009213,Kagiso Mokoena,University of Stellenbosch,Engineering,2,30.0,58.0,2,2
NSFAS009214,Phumzile Mokoena,University of Cape Town,Law,3,58.67,59.0,1,0
NSFAS009215,Nokuthula Mhlongo,University of the Free State,Law,2,40.0,30.0,2,2
NSFAS009216,Themba Mokoena,University of Cape Town,Law,4,76.9,95.0,1,2
NSFAS009217,Kagiso Mthethwa,University of the Free State,Engineering,4,83.3,86.0,0,0
NSFAS009218,Nokuthula Dlamini,University of Pretoria,Law,2,46.61,21.0,4,5
NSFAS009219,Sipho Mokoena,University of Pretoria,Law,3,48.47,31.0,2,5
NSFAS009220,Tshepo Mabaso,North-West University,Education,1,40.0,61.0,2,0
NSFAS009221,Mpho Mthethwa,University of Johannesburg,Arts,1,40.0,46.0,4,2
NSFAS009222,Busisiwe Molefe,North-West University,Science,3,58.82,69.0,0,4
NSFAS009223,Nokuthula Mthethwa,University of Johannesburg,Arts,3,75.0,95.0,1,5
NSFAS009224,Sibusiso Mkhize,University of Johannesburg,Education,2,44.72,64.0,2,3
NSFAS009225,Busisiwe Mabaso,University of Cape Town,Arts,4,40.0,64.0,3,5
NSFAS009226,Nomsa Mkhize,North-West University,Science,3,30.0,23.0,3,0
NSFAS009227,Sibusiso Mthembu,University of the Witwatersrand,Education,3,66.93,62.0,1,0
NSFAS009228,Andile Mahlangu,University of Stellenbosch,Commerce,2,40.0,39.0,1,4
NSFAS009229,Sibusiso Zulu,University of Cape Town,Engineering,4,30.0,41.0,4,1
NSFAS009230,Thabo Khumalo,University of KwaZulu-Natal,Law,3,40.0,56.0,2,2
NSFAS009231,Tshepo Mthethwa,University of the Witwatersrand,Engineering,3,40.0,55.0,4,4
NSFAS009232,Sipho Mahlangu,University of Pretoria,Commerce,4,40.31,57.0,2,2
NSFAS009233,Nokuthula Mkhize,University of Stellenbosch,Commerce,1,75.0,81.0,0,3
NSFAS009234,Lerato Mkhize,University of Cape Town,Education,2,40.0,65.0,2,5
NSFAS009235,Kagiso Mthethwa,University of Pretoria,Commerce,4,43.36,27.0,1,0
NSFAS009236,Tshepo Mabaso,University of the Free State,Science,4,30.0,63.0,2,0
NSFAS009237,Kagiso Mthembu,University of Cape Town,Science,4,40.0,36.0,1,5
NSFAS009238,Zanele Mahlangu,University of Johannesburg,Commerce,3,40.0,51.0,1,1
NSFAS009239,Busisiwe Dlamini,North-West University,Commerce,3,33.22,37.0,4,5
NSFAS009240,Themba Khumalo,University of Cape Town,Education,4,54.77,65.0,0,1
NSFAS009241,Andile Nkosi,North-West University,Arts,2,58.38,83.0,0,0
NSFAS009242,Busisiwe Mhlongo,University of Cape Town,Arts,3,40.0,62.0,4,3
NSFAS009243,Phumzile Mahlangu,University of Pretoria,Engineering,3,75.0,82.0,1,2
NSFAS009244,Mpho Zulu,University of the Witwatersrand,Commerce,3,49.0,47.0,4,1
NSFAS009245,Sipho Mthembu,University of KwaZulu-Natal,Education,2,57.02,80.0,0,5
NSFAS009246,Lerato Nkosi,University of Cape Town,Law,2,40.0,58.0,3,1
NSFAS009247,Lindiwe Zulu,University of KwaZulu-Natal,Engineering,3,56.4,68.0,0,4
NSFAS009248,Andile Nkosi,University of Pretoria,Law,2,44.59,32.0,3,3
NSFAS009249,Sibusiso Mthembu,University of Pretoria,Education,2,70.48,89.0,1,3
NSFAS009250,Nomsa Mkhize,University of Stellenbosch,Science,2,30.0,48.0,3,2
NSFAS009251,Tshepo Mokoena,University of Pretoria,Science,1,30.0,34.0,2,2
NSFAS009252,Mpho Dlamini,University of Cape Town,Engineering,3,75.0,92.0,0,1
NSFAS009253,Nokuthula Khumalo,University of Stellenbosch,Education,2,72.39,91.0,0,2
NSFAS009254,Sipho Mhlongo,University of the Free State,Arts,2,75.0,79.0,0,3
NSFAS009255,Sipho Nkosi,University of KwaZulu-Natal,Education,1,40.0,61.0,4,0
NSFAS009256,Kagiso Mhlongo,University of the Witwatersrand,Commerce,2,40.0,39.0,1,4
NSFAS009257,Nomsa Mkhize,University of Cape Town,Commerce,4,75.0,86.0,0,4
NSFAS009258,Tshepo Mahlangu,University of Cape Town,Law,2,40.0,29.0,4,3
NSFAS009259,Nokuthula Khumalo,University of Stellenbosch,Arts,1,47.59,63.0,1,4
NSFAS009260,Sibusiso Mthembu,University of the Free State,Education,2,51.42,66.0,0,3
NSFAS009261,Kagiso Khumalo,University of Johannesburg,Engineering,1,40.18,43.0,1,5
NSFAS009262,Nokuthula Mthembu,North-West University,Engineering,1,30.0,50.0,2,4
NSFAS009263,Sipho Dlamini,University of the Witwatersrand,Engineering,4,63.2,78.0,0,1
NSFAS009264,Lindiwe Khumalo,University of the Free State,Law,3,73.7,95.0,0,1
NSFAS009265,Lindiwe Mthethwa,University of Pretoria,Commerce,3,40.0,26.0,3,3
NSFAS009266,Andile Mthethwa,University of Cape Town,Commerce,1,40.0,36.0,1,2
NSFAS009267,Lindiwe Dlamini,University of the Witwatersrand,Science,1,58.09,80.0,1,1
NSFAS009268,Busisiwe Nkosi,University of Stellenbosch,Education,3,71.13,89.0,1,3
NSFAS009269,Busisiwe Mahlangu,North-West University,Science,1,40.0,30.0,1,5
NSFAS009270,Phumzile Dlamini,University of Stellenbosch,Engineering,1,40.0,40.0,3,2
NSFAS009271,Nokuthula Zulu,University of Cape Town,Law,3,65.83,59.0,4,1
NSFAS009272,Mpho Mabaso,University of the Free State,Education,3,31.26,40.0,3,1
NSFAS009273,Nomsa Khumalo,University of KwaZulu-Natal,Law,3,40.0,29.0,2,0
NSFAS009274,Tshepo Mhlongo,University of KwaZulu-Natal,Education,2,75.0,79.0,0,1
NSFAS009275,Busisiwe Dlamini,University of Stellenbosch,Engineering,1,40.0,55.0,4,0
NSFAS009276,Thabo Mokoena,North-West University,Law,1,44.7,30.0,2,1
NSFAS009277,Thabo Dlamini,University of KwaZulu-Natal,Law,4,40.0,44.0,4,2
NSFAS009278,Nomsa Zulu,University of the Witwatersrand,Science,3,48.04,33.0,2,2
NSFAS009279,Lindiwe Mthembu,University of Stellenbosch,Law,4,51.68,68.0,0,5
NSFAS009280,Lerato Mthembu,North-West University,Education,1,62.56,61.0,1,1
NSFAS009281,Nokuthula Khumalo,North-West University,Science,4,61.61,61.0,1,1
NSFAS009282,Nomsa Zulu,University of the Witwatersrand,Commerce,4,75.0,95.0,1,0
NSFAS009283,Thabo Mthethwa,University of Cape Town,Arts,1,41.19,46.0,4,5
NSFAS009284,Thabo Zulu,University of the Witwatersrand,Arts,1,66.5,56.0,1,4
NSFAS009285,Thabo Ngcobo,University of the Free State,Law,4,40.0,29.0,3,0
NSFAS009286,Phumzile Mokoena,University of KwaZulu-Natal,Science,1,62.75,63.0,1,2
NSFAS009287,Lerato Nkosi,University of the Witwatersrand,Commerce,3,75.0,95.0,0,2
NSFAS009288,Nokuthula Dlamini,University of KwaZulu-Natal,Arts,4,30.17,30.0,4,1
NSFAS009289,Themba Mhlongo,University of Pretoria,Commerce,1,56.16,69.0,1,0
NSFAS009290,Zanele Zulu,University of Johannesburg,Law,1,61.32,58.0,1,4
NSFAS009291,Kagiso Mthethwa,University of Cape Town,Commerce,3,30.0,49.0,2,5
NSFAS009292,Kagiso Mkhize,University of Johannesburg,Arts,1,64.01,61.0,1,2
NSFAS009293,Andile Molefe,North-West University,Commerce,3,61.64,55.0,3,1
NSFAS009294,Sipho Mthethwa,University of Johannesburg,Arts,1,72.88,79.0,0,1
NSFAS009295,Sipho Mthethwa,University of Stellenbosch,Engineering,2,68.02,59.0,4,3
NSFAS009296,Nokuthula Khumalo,University of the Free State,Education,2,40.0,47.0,3,3
NSFAS009297,Kagiso Molefe,University of Pretoria,Science,3,40.0,27.0,4,5
NSFAS009298,Nomsa Mthethwa,University of the Free State,Law,4,75.0,95.0,0,4
NSFAS009299,Lindiwe Mabaso,University of Stellenbosch,Commerce,1,50.52,71.0,0,4
NSFAS009300,Nokuthula Mahlangu,University of the Witwatersrand,Arts,4,41.97,58.0,4,2
NSFAS009301,Nomsa Zulu,North-West University,Education,2,45.15,65.0,0,1
NSFAS009302,Tshepo Mthethwa,University of Cape Town,Law,3,40.0,51.0,1,3
NSFAS009303,Nomsa Dlamini,North-West University,Science,3,40.0,55.0,3,5
NSFAS009304,Themba Mkhize,North-West University,Law,4,75.0,76.0,1,1
NSFAS009305,Tshepo Mahlangu,North-West University,Science,2,48.84,33.0,2,1
NSFAS009306,Nomsa Mabaso,University of the Witwatersrand,Arts,3,40.0,30.0,2,4
NSFAS009307,Phumzile Mhlongo,University of Pretoria,Law,3,31.89,62.0,2,3
NSFAS009308,Sibusiso Molefe,University of Cape Town,Law,1,75.0,92.0,1,0
NSFAS009309,Sipho Molefe,University of Johannesburg,Law,4,40.0,45.0,1,1
NSFAS009310,Sipho Nkosi,University of Pretoria,Law,2,72.57,95.0,1,4
NSFAS009311,Nomsa Mahlangu,University of Stellenbosch,Engineering,4,40.0,44.0,4,0
NSFAS009312,Phumzile Mthethwa,University of Johannesburg,Commerce,3,75.0,87.0,0,1
NSFAS009313,Tshepo Molefe,University of the Free State,Law,1,85.57,86.0,0,3
NSFAS009314,Phumzile Ngcobo,University of Pretoria,Law,3,40.0,64.0,3,1
NSFAS009315,Andile Mahlangu,University of Pretoria,Engineering,3,54.35,56.0,2,1
NSFAS009316,Sipho Mhlongo,University of the Witwatersrand,Arts,3,61.06,73.0,0,2
NSFAS009317,Themba Dlamini,University of Pretoria,Education,4,64.27,82.0,0,5
NSFAS009318,Andile Mthembu,University of the Witwatersrand,Science,3,30.0,43.0,4,1
NSFAS009319,Kagiso Molefe,North-West University,Arts,3,75.0,77.0,0,5
NSFAS009320,Andile Nkosi,University of Cape Town,Science,2,40.0,23.0,1,1
NSFAS009321,Lindiwe Molefe,North-West University,Engineering,3,47.76,36.0,2,1
NSFAS009322,Sibusiso Mabaso,North-West University,Commerce,1,40.0,64.0,1,3
NSFAS009323,Phumzile Ngcobo,University of Johannesburg,Arts,1,50.99,71.0,0,2
NSFAS009324,Nomsa Nkosi,University of the Witwatersrand,Education,3,40.0,40.0,4,0
NSFAS009325,Sipho Dlamini,University of the Free State,Law,1,40.0,41.0,4,4
NSFAS009326,Thabo Mabaso,University of KwaZulu-Natal,Education,2,40.0,42.0,1,2
NSFAS009327,Nomsa Mokoena,University of KwaZulu-Natal,Law,4,66.64,67.0,0,1
NSFAS009328,Busisiwe Mkhize,University of Johannesburg,Education,2,53.89,58.0,4,0
NSFAS009329,Mpho Mkhize,University of the Free State,Education,2,40.0,57.0,1,4
NSFAS009330,Thabo Mokoena,University of the Free State,Arts,3,40.0,22.0,1,2
NSFAS009331,Zanele Mabaso,University of Cape Town,Science,1,69.29,83.0,0,1
NSFAS009332,Busisiwe Mokoena,University of KwaZulu-Natal,Law,3,71.61,93.0,1,3
NSFAS009333,Zanele Mahlangu,University of the Witwatersrand,Law,4,44.39,58.0,3,3
NSFAS009334,Tshepo Mthethwa,University of Cape Town,Education,1,53.81,75.0,0,0
NSFAS009335,Mpho Molefe,University of the Free State,Arts,4,95.0,94.0,0,5
NSFAS009336,Themba Molefe,University of Johannesburg,Science,1,42.57,58.0,3,3
NSFAS009337,Phumzile Mkhize,University of the Witwatersrand,Commerce,4,40.0,28.0,1,0
NSFAS009338,Lerato Mahlangu,University of the Witwatersrand,Law,4,66.93,60.0,0,0
NSFAS009339,Kagiso Dlamini,University of KwaZulu-Natal,Engineering,1,71.77,91.0,1,2
NSFAS009340,Zanele Zulu,University of Stellenbosch,Education,4,75.0,79.0,1,2
NSFAS009341,Busisiwe Mabaso,University of Cape Town,Law,4,41.43,44.0,4,0
NSFAS009342,Zanele Mthethwa,University of Pretoria,Law,1,54.18,78.0,0,0
NSFAS009343,Sipho Molefe,University of the Witwatersrand,Science,4,40.0,55.0,4,1
NSFAS009344,Kagiso Zulu,North-West University,Education,1,65.56,60.0,0,2
NSFAS009345,Sibusiso Mthembu,University of the Witwatersrand,Commerce,2,75.0,93.0,1,5
NSFAS009346,Lerato Mthethwa,University of Johannesburg,Arts,1,57.62,75.0,1,5
NSFAS009347,Thabo Zulu,University of Johannesburg,Law,4,40.0,47.0,2,5
NSFAS009348,Nokuthula Mabaso,University of the Witwatersrand,Commerce,3,58.53,84.0,0,2
NSFAS009349,Tshepo Mkhize,University of the Witwatersrand,Education,3,30.0,21.0,2,1
NSFAS009350,Tshepo Nkosi,University of Cape Town,Commerce,1,42.22,26.0,3,0
NSFAS009351,Phumzile Mahlangu,University of Stellenbosch,Engineering,2,45.69,27.0,1,1
NSFAS009352,Mpho Mthembu,University of the Witwatersrand,Arts,1,40.0,35.0,1,2
NSFAS009353,Phumzile Mthembu,University of KwaZulu-Natal,Commerce,2,56.95,74.0,0,4
NSFAS009354,Nokuthula Mthethwa,University of Johannesburg,Engineering,3,51.92,57.0,1,5
NSFAS009355,Sipho Zulu,University of Stellenbosch,Arts,3,49.0,31.0,3,3
NSFAS009356,Lindiwe Mabaso,North-West University,Law,1,55.77,68.0,1,5
NSFAS009357,Lindiwe Mahlangu,North-West University,Arts,2,40.0,48.0,4,1
NSFAS009358,Kagiso Molefe,University of Stellenbosch,Law,2,40.0,58.0,4,4
NSFAS009359,Sipho Mahlangu,North-West University,Science,3,70.53,92.0,0,2
NSFAS009360,Lerato Mthembu,University of Stellenbosch,Law,4,40.0,37.0,3,4
NSFAS009361,Sibusiso Mokoena,University of Johannesburg,Law,2,30.0,65.0,1,3
NSFAS009362,Sibusiso Dlamini,University of Stellenbosch,Law,2,76.5,84.0,1,5
NSFAS009363,Thabo Mokoena,University of Pretoria,Education,4,75.0,83.0,0,3
NSFAS009364,Thabo Mabaso,University of the Witwatersrand,Engineering,4,59.27,65.0,1,0
NSFAS009365,Tshepo Mhlongo,University of Cape Town,Engineering,3,83.71,95.0,0,3
NSFAS009366,Sipho Khumalo,University of Cape Town,Arts,4,40.0,49.0,4,1
NSFAS009367,Tshepo Dlamini,University of Stellenbosch,Engineering,3,40.0,35.0,2,0
NSFAS009368,Nomsa Khumalo,University of the Free State,Commerce,2,46.8,59.0,4,5
NSFAS009369,Phumzile Zulu,University of Pretoria,Commerce,1,40.0,37.0,2,4
NSFAS009370,Nokuthula Mhlongo,University of the Free State,Science,4,43.1,56.0,3,2
NSFAS009371,Sipho Zulu,University of Stellenbosch,Science,4,91.49,95.0,1,2
