student_id,name,university,faculty,year_of_study,average_mark,attendance,failed_modules,missed_assignments,risk_score,risk_level
NSFAS007991,Mpho Zulu,University of the Witwatersrand,Law,2,49.0,0.0,2,1,80,HIGH
NSFAS007992,Andile Mhlongo,North-West University,Engineering,4,75.0,78.0,1,4,0,LOW
NSFAS007993,Lindiwe Mabaso,University of Cape Town,Commerce,2,75.0,81.0,1,0,0,LOW
NSFAS007994,Themba Zulu,University of Johannesburg,Science,3,63.38,64.0,1,2,40,MEDIUM
NSFAS007995,Tshepo Zulu,North-West University,Education,4,40.0,34.0,2,3,80,HIGH
NSFAS007996,Nokuthula Nkosi,University of Johannesburg,Education,1,48.14,52.0,1,4,80,HIGH
NSFAS007997,Andile Dlamini,University of Cape Town,Commerce,4,54.55,76.0,0,1,0,LOW
NSFAS007998,Sibusiso Nkosi,University of Stellenbosch,Arts,1,95.0,95.0,1,5,0,LOW
NSFAS007999,Thabo Mhlongo,University of the Witwatersrand,Arts,4,75.0,93.0,0,3,0,LOW
NSFAS008000,Sibusiso Mokoena,North-West University,Science,1,30.0,56.0,2,3,80,HIGH
NSFAS008001,Mpho Mahlangu,North-West University,Engineering,4,41.37,26.0,3,3,100,HIGH
NSFAS008002,Sipho Mokoena,University of the Free State,Arts,4,64.36,83.0,0,0,0,LOW
NSFAS008003,Themba Molefe,North-West University,Arts,3,66.99,58.0,3,0,60,HIGH
NSFAS008004,Thabo Dlamini,University of Cape Town,Education,2,40.0,47.0,2,3,80,HIGH
NSFAS008005,Themba Mhlongo,University of Cape Town,Engineering,1,95.0,95.0,0,5,0,LOW
NSFAS008006,Themba Mkhize,University of the Free State,Education,1,40.0,21.0,2,1,80,HIGH
NSFAS008007,Andile Mthethwa,University of KwaZulu-Natal,Commerce,4,48.97,27.0,2,3,80,HIGH
NSFAS008008,Nokuthula Mokoena,University of Cape Town,Arts,1,36.27,42.0,1,5,80,HIGH
NSFAS008009,Lindiwe Nkosi,University of Pretoria,Engineering,3,40.0,57.0,1,1,80,HIGH
NSFAS008010,Andile Mahlangu,North-West University,Engineering,1,30.0,0.0,3,0,100,HIGH
NSFAS008011,Lindiwe Mthembu,University of Pretoria,Education,3,40.0,32.0,3,2,100,HIGH
NSFAS008012,Busisiwe Mthembu,University of Stellenbosch,Education,1,75.0,75.0,1,1,0,LOW
NSFAS008013,Lindiwe Ngcobo,University of the Free State,Arts,2,30.0,21.0,4,5,100,HIGH
NSFAS008014,Nokuthula Mkhize,University of Johannesburg,Education,3,74.99,93.0,1,5,0,LOW
NSFAS008015,Lindiwe Mhlongo,University of the Free State,Arts,4,75.0,80.0,0,3,0,LOW
NSFAS008016,Zanele Zulu,University of the Free State,Engineering,3,49.0,23.0,1,2,80,HIGH
NSFAS008017,Phumzile Molefe,University of KwaZulu-Natal,Science,4,73.5,84.0,0,0,0,LOW
NSFAS008018,Themba Mthembu,University of Stellenbosch,Engineering,3,44.0,23.0,3,0,100,HIGH
NSFAS008019,Nokuthula Nkosi,University of KwaZulu-Natal,Arts,1,40.0,54.0,2,4,80,HIGH
NSFAS008020,Busisiwe Mthembu,University of the Free State,Commerce,4,91.33,78.0,1,1,0,LOW
NSFAS008021,Kagiso Mthembu,University of Johannesburg,Engineering,1,30.0,65.0,4,1,100,HIGH
NSFAS008022,Themba Mthembu,North-West University,Arts,3,45.69,32.0,4,1,100,HIGH
NSFAS008023,Busisiwe Molefe,University of Johannesburg,Arts,1,40.0,37.0,2,3,80,HIGH
NSFAS008024,Themba Mabaso,University of KwaZulu-Natal,Commerce,1,40.0,30.0,4,2,100,HIGH
NSFAS008025,Busisiwe Zulu,University of Stellenbosch,Commerce,2,49.0,62.0,1,5,80,HIGH
NSFAS008026,Thabo Mabaso,University of the Free State,Commerce,4,75.0,95.0,1,0,0,LOW
NSFAS008027,Nokuthula Mhlongo,University of the Free State,Engineering,3,30.0,43.0,1,5,80,HIGH
NSFAS008028,Nokuthula Mabaso,University of Stellenbosch,Science,4,73.86,95.0,0,5,0,LOW
NSFAS008029,Tshepo Mkhize,University of the Free State,Law,4,40.0,36.0,4,3,100,HIGH
NSFAS008030,Tshepo Mahlangu,University of the Free State,Engineering,4,49.0,42.0,2,0,80,HIGH
NSFAS008031,Sipho Mahlangu,University of the Witwatersrand,Arts,1,58.85,57.0,2,4,40,MEDIUM
NSFAS008032,Andile Dlamini,University of Johannesburg,Law,3,75.0,81.0,0,1,0,LOW
NSFAS008033,Andile Mabaso,University of the Witwatersrand,Commerce,4,48.46,48.0,1,5,80,HIGH
NSFAS008034,Kagiso Mhlongo,North-West University,Commerce,3,32.24,57.0,3,0,100,HIGH
NSFAS008035,Themba Molefe,University of KwaZulu-Natal,Education,3,30.0,33.0,2,1,80,HIGH
NSFAS008036,Sibusiso Mabaso,University of Johannesburg,Commerce,4,75.0,89.0,1,1,0,LOW
NSFAS008037,Sibusiso Mkhize,University of the Free State,Education,4,62.29,71.0,1,5,0,LOW
NSFAS008038,Mpho Nkosi,University of Johannesburg,Engineering,1,40.0,59.0,2,5,80,HIGH
NSFAS008039,Sipho Khumalo,University of the Witwatersrand,Arts,4,75.0,88.0,0,0,0,LOW
NSFAS008040,Sibusiso Mthembu,University of the Witwatersrand,Education,4,40.0,40.0,1,3,80,HIGH
NSFAS008041,Lerato Mthethwa,University of Johannesburg,Law,3,40.0,54.0,3,1,100,HIGH
NSFAS008042,Lindiwe Zulu,University of Johannesburg,Engineering,4,49.0,25.0,4,3,100,HIGH
NSFAS008043,Nomsa Dlamini,University of the Witwatersrand,Commerce,1,40.0,34.0,4,4,100,HIGH
NSFAS008044,Sipho Mkhize,University of KwaZulu-Natal,Law,4,30.0,40.0,1,3,80,HIGH
NSFAS008045,Thabo Mahlangu,North-West University,Arts,1,75.0,78.0,1,5,0,LOW
NSFAS008046,Sipho Mthethwa,North-West University,Science,3,30.0,57.0,3,2,100,HIGH
NSFAS008047,Nokuthula Mabaso,University of the Free State,Law,4,75.0,0.0,0,1,40,MEDIUM
NSFAS008048,Andile Nkosi,University of Pretoria,Law,2,56.69,63.0,1,2,40,MEDIUM
NSFAS008049,Zanele Mthethwa,University of KwaZulu-Natal,Science,3,46.43,29.0,3,2,100,HIGH
NSFAS008050,Nomsa Ngcobo,University of KwaZulu-Natal,Education,3,43.85,31.0,2,3,80,HIGH
NSFAS008051,Thabo Ngcobo,University of the Witwatersrand,Education,2,40.0,28.0,4,4,100,HIGH
NSFAS008052,Themba Mhlongo,University of the Witwatersrand,Arts,4,49.0,60.0,1,3,80,HIGH
NSFAS008053,Zanele Mkhize,University of Stellenbosch,Education,2,75.0,90.0,1,0,0,LOW
NSFAS008054,Kagiso Mabaso,University of KwaZulu-Natal,Engineering,3,75.0,92.0,1,0,0,LOW
NSFAS008055,Nokuthula Dlamini,North-West University,Science,4,87.46,94.0,1,3,0,LOW
NSFAS008056,Lindiwe Molefe,University of Stellenbosch,Arts,3,40.0,20.0,4,5,100,HIGH
NSFAS008057,Sibusiso Molefe,University of the Free State,Education,3,62.95,65.0,0,1,40,MEDIUM
NSFAS008058,Busisiwe Dlamini,University of the Free State,Arts,3,49.0,20.0,1,4,80,HIGH
NSFAS008059,Kagiso Mahlangu,North-West University,Science,4,44.29,39.0,3,2,100,HIGH
NSFAS008060,Zanele Nkosi,North-West University,Commerce,4,75.0,95.0,1,5,0,LOW
NSFAS008061,Nomsa Nkosi,University of KwaZulu-Natal,Commerce,4,75.0,77.0,0,3,0,LOW
NSFAS008062,Sibusiso Mkhize,University of the Witwatersrand,Engineering,1,65.09,58.0,4,5,60,HIGH
NSFAS008063,Lerato Ngcobo,University of Pretoria,Engineering,1,66.29,69.0,0,0,40,MEDIUM
NSFAS008064,Nokuthula Dlamini,North-West University,Engineering,1,40.0,32.0,2,0,80,HIGH
NSFAS008065,Sipho Molefe,University of Stellenbosch,Engineering,1,40.0,63.0,3,5,100,HIGH
NSFAS008066,Phumzile Mkhize,University of the Witwatersrand,Education,4,30.0,58.0,4,0,100,HIGH
NSFAS008067,Phumzile Zulu,North-West University,Science,2,92.51,92.0,0,2,0,LOW
NSFAS008068,Mpho Mkhize,North-West University,Engineering,2,61.87,65.0,1,4,40,MEDIUM
NSFAS008069,Tshepo Nkosi,University of the Witwatersrand,Law,1,30.0,48.0,4,1,100,HIGH
NSFAS008070,Phumzile Mkhize,University of Johannesburg,Law,1,40.0,28.0,4,5,100,HIGH
NSFAS008071,Thabo Mkhize,University of the Free State,Engineering,2,40.0,60.0,4,5,100,HIGH
NSFAS008072,Nomsa Dlamini,University of Stellenbosch,Education,3,75.0,81.0,0,2,0,LOW
NSFAS008073,Thabo Mhlongo,University of the Witwatersrand,Education,4,40.0,37.0,4,3,100,HIGH
NSFAS008074,Themba Ngcobo,University of the Witwatersrand,Science,3,40.0,39.0,4,3,100,HIGH
NSFAS008075,Mpho Ngcobo,University of the Witwatersrand,Science,3,46.67,65.0,0,4,80,HIGH
NSFAS008076,Nokuthula Mabaso,North-West University,Education,1,40.0,55.0,4,3,100,HIGH
NSFAS008077,Tshepo Mkhize,University of Johannesburg,Commerce,3,40.0,0.0,2,0,80,HIGH
NSFAS008078,Lerato Mahlangu,University of the Free State,Arts,1,71.02,95.0,1,4,0,LOW
NSFAS008079,Kagiso Ngcobo,University of the Free State,Arts,3,49.0,44.0,1,5,80,HIGH
NSFAS008080,Nomsa Mthethwa,North-West University,Arts,4,50.78,64.0,0,5,40,MEDIUM
NSFAS008081,Nokuthula Dlamini,University of Johannesburg,Engineering,2,55.81,61.0,1,2,40,MEDIUM
NSFAS008082,Sipho Mthembu,University of Pretoria,Commerce,3,58.89,72.0,0,0,0,LOW
NSFAS008083,Sibusiso Mokoena,University of the Free State,Engineering,4,44.33,21.0,3,5,100,HIGH
NSFAS008084,Sibusiso Mthethwa,University of Johannesburg,Engineering,1,60.64,60.0,0,2,40,MEDIUM
NSFAS008085,Zanele Zulu,University of the Witwatersrand,Commerce,4,40.0,41.0,1,4,80,HIGH
NSFAS008086,Tshepo Zulu,University of the Free State,Engineering,1,49.0,27.0,2,4,80,HIGH
NSFAS008087,Zanele Khumalo,University of Pretoria,Arts,1,30.0,53.0,4,2,100,HIGH
NSFAS008088,Themba Nkosi,University of the Free State,Arts,4,75.0,77.0,0,2,0,LOW
NSFAS008089,Kagiso Nkosi,University of the Free State,Commerce,3,41.11,45.0,4,3,100,HIGH
NSFAS008090,Nomsa Mahlangu,University of the Witwatersrand,Science,2,52.56,58.0,4,2,60,HIGH
NSFAS008091,Andile Mkhize,University of Cape Town,Engineering,1,47.03,37.0,3,0,100,HIGH
NSFAS008092,Thabo Mokoena,University of Pretoria,Science,1,32.28,37.0,2,3,80,HIGH
NSFAS008093,Nokuthula Mthembu,University of Pretoria,Engineering,4,38.67,33.0,1,5,80,HIGH
NSFAS008094,Zanele Molefe,University of the Free State,Science,3,40.0,60.0,1,5,80,HIGH
NSFAS008095,Andile Ngcobo,University of KwaZulu-Natal,Education,3,30.0,30.0,1,1,80,HIGH
NSFAS008096,Kagiso Dlamini,North-West University,Education,2,40.0,58.0,4,3,100,HIGH
NSFAS008097,Sipho Ngcobo,University of Johannesburg,Arts,2,70.37,92.0,1,3,0,LOW
NSFAS008098,Themba Mabaso,University of the Free State,Engineering,2,60.18,84.0,0,5,0,LOW
NSFAS008099,Busisiwe Mthethwa,North-West University,Arts,4,40.0,21.0,2,3,80,HIGH
NSFAS008100,Lindiwe Mthembu,University of Pretoria,Engineering,3,75.0,83.0,1,0,0,LOW
NSFAS008101,Zanele Mkhize,University of Stellenbosch,Commerce,1,40.0,28.0,2,1,80,HIGH
NSFAS008102,Tshepo Mthethwa,University of Johannesburg,Education,2,40.0,30.0,3,4,100,HIGH
NSFAS008103,Mpho Mhlongo,University of Pretoria,Arts,1,30.0,53.0,4,4,100,HIGH
NSFAS008104,Lerato Nkosi,University of KwaZulu-Natal,Commerce,3,42.64,48.0,1,0,80,HIGH
NSFAS008105,Lerato Mkhize,University of Pretoria,Education,1,30.0,26.0,1,2,80,HIGH
NSFAS008106,Tshepo Mkhize,University of the Witwatersrand,Commerce,3,92.58,82.0,0,2,0,LOW
NSFAS008107,Sibusiso Mokoena,University of Cape Town,Commerce,4,48.27,21.0,4,2,100,HIGH
NSFAS008108,Kagiso Mhlongo,University of Cape Town,Engineering,2,68.09,66.0,1,5,40,MEDIUM
NSFAS008109,Phumzile Molefe,University of KwaZulu-Natal,Science,4,40.0,57.0,2,5,80,HIGH
NSFAS008110,Andile Mokoena,University of the Free State,Science,1,75.0,76.0,0,3,0,LOW
NSFAS008111,Nomsa Mabaso,University of Cape Town,Education,1,75.0,76.0,0,5,0,LOW
NSFAS008112,Nomsa Mahlangu,University of the Free State,Commerce,4,69.89,76.0,1,4,0,LOW
NSFAS008113,Kagiso Mabaso,University of KwaZulu-Natal,Education,3,75.0,95.0,0,2,0,LOW
NSFAS008114,Nomsa Nkosi,North-West University,Education,1,30.0,61.0,2,0,80,HIGH
NSFAS008115,Zanele Mkhize,University of Cape Town,Engineering,3,62.69,57.0,4,0,60,HIGH
NSFAS008116,Sibusiso Mkhize,University of the Free State,Engineering,3,58.55,57.0,4,3,60,HIGH
NSFAS008117,Mpho Mthethwa,University of KwaZulu-Natal,Commerce,1,58.88,66.0,0,5,40,MEDIUM
NSFAS008118,Zanele Mthethwa,University of KwaZulu-Natal,Engineering,2,40.0,24.0,1,4,80,HIGH
NSFAS008119,Tshepo Mhlongo,University of Johannesburg,Law,2,30.0,20.0,1,5,80,HIGH
NSFAS008120,Busisiwe Nkosi,University of Stellenbosch,Education,1,43.38,52.0,2,2,80,HIGH
NSFAS008121,Andile Mthembu,University of Stellenbosch,Commerce,1,30.0,30.0,3,4,100,HIGH
NSFAS008122,Busisiwe Dlamini,University of the Free State,Engineering,4,40.0,23.0,2,4,80,HIGH
NSFAS008123,Phumzile Mahlangu,University of KwaZulu-Natal,Education,3,75.0,93.0,1,4,0,LOW
NSFAS008124,Lindiwe Mhlongo,University of Johannesburg,Education,1,40.0,54.0,1,3,80,HIGH
NSFAS008125,Thabo Ngcobo,University of Stellenbosch,Science,4,75.0,81.0,1,3,0,LOW
NSFAS008126,Nokuthula Mkhize,University of Cape Town,Science,4,40.48,52.0,3,5,100,HIGH
NSFAS008127,Nomsa Mabaso,University of Johannesburg,Education,4,75.0,87.0,0,2,0,LOW
NSFAS008128,Sipho Mabaso,North-West University,Law,2,49.0,34.0,1,2,80,HIGH
NSFAS008129,Andile Mabaso,University of KwaZulu-Natal,Commerce,4,40.0,47.0,4,5,100,HIGH
NSFAS008130,Andile Mahlangu,University of Johannesburg,Arts,1,40.0,26.0,1,0,80,HIGH
NSFAS008131,Tshepo Molefe,University of the Free State,Law,1,88.32,95.0,0,3,0,LOW
NSFAS008132,Kagiso Dlamini,University of KwaZulu-Natal,Science,2,40.0,21.0,2,4,80,HIGH
NSFAS008133,Sipho Mabaso,North-West University,Arts,4,64.42,73.0,1,0,0,LOW
NSFAS008134,Andile Mahlangu,University of the Witwatersrand,Law,2,40.0,64.0,2,0,80,HIGH
NSFAS008135,Tshepo Molefe,University of Cape Town,Arts,2,48.9,32.0,3,0,100,HIGH
NSFAS008136,Zanele Mhlongo,University of Johannesburg,Science,1,75.0,94.0,0,4,0,LOW
NSFAS008137,Mpho Dlamini,University of KwaZulu-Natal,Commerce,2,75.0,83.0,1,4,0,LOW
NSFAS008138,Mpho Mthembu,University of the Free State,Science,3,30.0,51.0,4,2,100,HIGH
NSFAS008139,Lerato Nkosi,University of Johannesburg,Law,2,45.27,44.0,1,2,80,HIGH
NSFAS008140,Phumzile Mahlangu,University of Stellenbosch,Commerce,3,40.0,29.0,1,3,80,HIGH
NSFAS008141,Busisiwe Mahlangu,University of the Free State,Engineering,4,30.0,43.0,4,1,100,HIGH
NSFAS008142,Mpho Ngcobo,North-West University,Education,3,48.61,0.0,4,2,100,HIGH
NSFAS008143,Busisiwe Mabaso,University of Johannesburg,Law,1,40.0,23.0,1,1,80,HIGH
NSFAS008144,Thabo Mokoena,North-West University,Science,3,75.0,83.0,0,4,0,LOW
NSFAS008145,Themba Mokoena,North-West University,Science,3,57.92,64.0,1,1,40,MEDIUM
NSFAS008146,Lerato Khumalo,North-West University,Law,4,40.0,21.0,2,0,80,HIGH
NSFAS008147,Busisiwe Mabaso,University of the Free State,Science,1,53.59,61.0,1,4,40,MEDIUM
NSFAS008148,Nomsa Mthembu,University of Stellenbosch,Arts,3,59.0,72.0,1,2,0,LOW
NSFAS008149,Lindiwe Mokoena,University of KwaZulu-Natal,Arts,2,40.0,56.0,3,1,100,HIGH
NSFAS008150,Thabo Khumalo,University of Pretoria,Engineering,4,30.0,27.0,2,5,80,HIGH
NSFAS008151,Themba Mhlongo,University of Stellenbosch,Arts,4,40.0,44.0,2,5,80,HIGH
NSFAS008152,Sipho Mkhize,University of Stellenbosch,Science,1,30.0,58.0,2,0,80,HIGH
NSFAS008153,Phumzile Nkosi,University of the Free State,Engineering,4,75.0,80.0,0,5,0,LOW
NSFAS008154,Kagiso Dlamini,North-West University,Law,1,65.27,68.0,1,1,40,MEDIUM
NSFAS008155,Zanele Mabaso,University of Pretoria,Arts,1,75.0,95.0,0,0,0,LOW
NSFAS008156,Nokuthula Mthembu,University of the Witwatersrand,Education,2,67.5,74.0,1,0,0,LOW
NSFAS008157,Tshepo Ngcobo,University of Pretoria,Engineering,2,61.94,70.0,1,1,0,LOW
NSFAS008158,Thabo Mthethwa,University of Stellenbosch,Education,3,40.0,44.0,1,5,80,HIGH
NSFAS008159,Phumzile Mkhize,University of the Free State,Engineering,2,40.0,52.0,3,1,100,HIGH
NSFAS008160,Phumzile Mthethwa,University of Johannesburg,Education,2,64.5,83.0,1,4,0,LOW
NSFAS008161,Nomsa Khumalo,University of Johannesburg,Education,3,40.0,59.0,4,2,100,HIGH
NSFAS008162,Lerato Mthembu,University of the Witwatersrand,Law,3,40.0,46.0,3,3,100,HIGH
NSFAS008163,Phumzile Molefe,North-West University,Education,4,75.0,83.0,1,1,0,LOW
NSFAS008164,Nokuthula Dlamini,North-West University,Commerce,3,75.0,87.0,0,5,0,LOW
NSFAS008165,Zanele Molefe,University of Pretoria,Science,2,49.59,20.0,2,0,80,HIGH
NSFAS008166,Thabo Mhlongo,University of the Witwatersrand,Engineering,4,40.0,29.0,3,3,100,HIGH
NSFAS008167,Nokuthula Mthembu,University of KwaZulu-Natal,Education,1,33.49,49.0,1,0,80,HIGH
NSFAS008168,Thabo Mthethwa,North-West University,Engineering,2,75.0,95.0,1,0,0,LOW
NSFAS008169,Sipho Mthembu,University of Pretoria,Engineering,1,40.0,53.0,3,3,100,HIGH
NSFAS008170,Nokuthula Mahlangu,University of the Free State,Arts,3,30.0,20.0,2,4,80,HIGH
NSFAS008171,Nomsa Mthethwa,University of KwaZulu-Natal,Engineering,2,40.0,48.0,1,2,80,HIGH
NSFAS008172,Sipho Molefe,University of Pretoria,Commerce,1,75.0,86.0,1,1,0,LOW
NSFAS008173,Lerato Dlamini,University of KwaZulu-Natal,Arts,4,72.29,89.0,1,3,0,LOW
NSFAS008174,Zanele Mkhize,University of the Witwatersrand,Engineering,2,40.0,59.0,3,0,100,HIGH
NSFAS008175,Thabo Mhlongo,University of KwaZulu-Natal,Science,2,32.81,21.0,1,4,80,HIGH
NSFAS008176,Busisiwe Molefe,University of the Free State,Arts,4,40.0,48.0,4,2,100,HIGH
NSFAS008177,Sibusiso Khumalo,University of Cape Town,Engineering,1,65.1,0.0,3,4,60,HIGH
NSFAS008178,Tshepo Mabaso,University of the Witwatersrand,Law,1,54.43,61.0,0,4,40,MEDIUM
NSFAS008179,Zanele Mhlongo,University of Cape Town,Engineering,1,75.0,95.0,0,0,0,LOW
NSFAS008180,Zanele Zulu,North-West University,Arts,4,40.85,54.0,3,1,100,HIGH
NSFAS008181,Tshepo Mhlongo,University of Johannesburg,Engineering,3,62.73,68.0,1,2,40,MEDIUM
NSFAS008182,Thabo Mkhize,University of Johannesburg,Arts,1,66.22,71.0,1,1,0,LOW
NSFAS008183,Lerato Mkhize,University of Stellenbosch,Education,3,62.15,69.0,1,2,40,MEDIUM
NSFAS008184,Thabo Mthethwa,University of Johannesburg,Commerce,2,71.82,93.0,0,2,0,LOW
NSFAS008185,Sipho Nkosi,University of the Free State,Science,4,40.79,51.0,1,1,80,HIGH
NSFAS008186,Sipho Mhlongo,University of Johannesburg,Engineering,2,40.0,43.0,2,2,80,HIGH
NSFAS008187,Zanele Mthethwa,University of KwaZulu-Natal,Education,2,71.38,90.0,1,4,0,LOW
NSFAS008188,Lerato Zulu,University of Johannesburg,Science,4,40.14,60.0,2,0,80,HIGH
NSFAS008189,Tshepo Mahlangu,University of the Free State,Engineering,4,60.49,76.0,1,3,0,LOW
NSFAS008190,Mpho Mabaso,North-West University,Arts,3,40.0,21.0,2,0,80,HIGH
NSFAS008191,Nomsa Mthembu,University of the Free State,Law,2,75.0,88.0,0,1,0,LOW
NSFAS008192,Sipho Khumalo,University of Johannesburg,Commerce,3,75.0,86.0,0,2,0,LOW
NSFAS008193,Thabo Zulu,University of Johannesburg,Law,4,46.17,57.0,1,1,80,HIGH
NSFAS008194,Kagiso Mthethwa,University of Johannesburg,Engineering,1,49.0,35.0,4,2,100,HIGH
NSFAS008195,Sipho Mabaso,North-West University,Law,4,75.0,88.0,1,3,0,LOW
NSFAS008196,Nokuthula Zulu,North-West University,Science,2,67.93,81.0,1,3,0,LOW
NSFAS008197,Lerato Zulu,University of KwaZulu-Natal,Engineering,3,54.03,58.0,4,4,60,HIGH
NSFAS008198,Kagiso Khumalo,University of Pretoria,Law,3,48.05,25.0,2,3,80,HIGH
NSFAS008199,Zanele Nkosi,University of the Free State,Commerce,2,75.0,94.0,0,0,0,LOW
NSFAS008200,Nokuthula Mthethwa,University of Cape Town,Law,3,40.0,25.0,1,5,80,HIGH
NSFAS008201,Kagiso Mkhize,North-West University,Law,3,56.09,69.0,1,0,40,MEDIUM
NSFAS008202,Tshepo Mthembu,University of Cape Town,Arts,2,49.7,61.0,1,2,80,HIGH
NSFAS008203,Lerato Mahlangu,University of the Witwatersrand,Law,3,40.0,65.0,3,3,100,HIGH
NSFAS008204,Sibusiso Mhlongo,North-West University,Law,4,75.0,91.0,0,0,0,LOW
NSFAS008205,Phumzile Molefe,University of the Witwatersrand,Arts,3,54.03,74.0,0,1,0,LOW
NSFAS008206,Themba Ngcobo,University of the Witwatersrand,Education,3,68.89,75.0,0,5,0,LOW
NSFAS008207,Nomsa Mthethwa,University of the Witwatersrand,Commerce,4,75.0,75.0,1,5,0,LOW
NSFAS008208,Lerato Nkosi,University of Johannesburg,Arts,3,40.0,64.0,3,3,100,HIGH
NSFAS008209,Nokuthula Molefe,University of Stellenbosch,Education,3,75.0,80.0,0,0,0,LOW
NSFAS008210,Lindiwe Dlamini,University of Stellenbosch,Engineering,4,75.0,90.0,0,3,0,LOW
NSFAS008211,Kagiso Molefe,North-West University,Engineering,4,75.0,79.0,1,2,0,LOW
NSFAS008212,Nokuthula Molefe,University of Stellenbosch,Law,2,60.05,67.0,1,4,40,MEDIUM
NSFAS008213,Andile Mthembu,North-West University,Commerce,4,40.0,55.0,4,2,100,HIGH
NSFAS008214,Mpho Zulu,University of Johannesburg,Science,2,46.21,47.0,3,1,100,HIGH
NSFAS008215,Themba Zulu,University of KwaZulu-Natal,Arts,4,75.0,86.0,1,0,0,LOW
NSFAS008216,Nomsa Khumalo,University of KwaZulu-Natal,Law,4,40.0,55.0,4,1,100,HIGH
NSFAS008217,Zanele Ngcobo,University of Johannesburg,Law,1,45.21,28.0,1,4,80,HIGH
NSFAS008218,Zanele Molefe,University of Stellenbosch,Engineering,3,51.15,85.0,1,0,0,LOW
NSFAS008219,Kagiso Nkosi,North-West University,Science,4,40.0,31.0,1,0,80,HIGH
NSFAS008220,Lindiwe Mabaso,University of Johannesburg,Commerce,1,75.0,76.0,0,4,0,LOW
NSFAS008221,Andile Mokoena,University of Johannesburg,Commerce,1,40.0,25.0,3,0,100,HIGH
NSFAS008222,Nomsa Mthethwa,University of KwaZulu-Natal,Education,1,30.91,33.0,3,1,100,HIGH
NSFAS008223,Lindiwe Mahlangu,University of Cape Town,Law,1,40.0,33.0,2,0,80,HIGH
NSFAS008224,Lindiwe Nkosi,University of Cape Town,Engineering,2,40.0,27.0,1,0,80,HIGH
NSFAS008225,Andile Mahlangu,North-West University,Commerce,3,30.0,24.0,4,4,100,HIGH
NSFAS008226,Kagiso Zulu,University of Pretoria,Commerce,2,66.99,64.0,1,5,40,MEDIUM
NSFAS008227,Lerato Mkhize,University of Johannesburg,Science,3,50.38,84.0,0,3,0,LOW
NSFAS008228,Sipho Mokoena,University of Johannesburg,Science,1,47.77,58.0,3,0,100,HIGH
NSFAS008229,Thabo Ngcobo,University of Pretoria,Engineering,2,53.63,81.0,1,3,0,LOW
NSFAS008230,Andile Mthethwa,University of the Witwatersrand,Arts,2,40.0,48.0,4,4,100,HIGH
NSFAS008231,Sipho Mkhize,University of Pretoria,Education,1,49.0,64.0,0,0,80,HIGH
NSFAS008232,Lindiwe Mokoena,University of Cape Town,Science,1,44.98,31.0,2,4,80,HIGH
NSFAS008233,Sibusiso Zulu,University of Cape Town,Education,4,56.43,79.0,0,5,0,LOW
NSFAS008234,Kagiso Mkhize,University of the Witwatersrand,Science,3,79.13,95.0,0,1,0,LOW
NSFAS008235,Phumzile Mahlangu,North-West University,Arts,4,64.05,70.0,0,5,0,LOW
NSFAS008236,Lerato Nkosi,University of Pretoria,Science,3,70.3,90.0,0,1,0,LOW
NSFAS008237,Zanele Mokoena,University of Cape Town,Law,3,75.0,93.0,1,5,0,LOW
NSFAS008238,Nokuthula Dlamini,University of the Free State,Education,1,61.12,58.0,3,0,60,HIGH
NSFAS008239,Phumzile Molefe,University of KwaZulu-Natal,Education,3,30.0,22.0,1,0,80,HIGH
NSFAS008240,Sipho Mthethwa,University of Cape Town,Law,1,47.19,52.0,1,4,80,HIGH
NSFAS008241,Nokuthula Mkhize,University of the Witwatersrand,Science,2,40.32,24.0,3,3,100,HIGH
NSFAS008242,Lerato Mahlangu,North-West University,Arts,1,49.0,35.0,2,4,80,HIGH
NSFAS008243,Nokuthula Ngcobo,University of Cape Town,Education,3,40.0,47.0,2,0,80,HIGH
NSFAS008244,Lindiwe Mkhize,University of Johannesburg,Science,2,49.04,28.0,4,4,100,HIGH
NSFAS008245,Lerato Mhlongo,North-West University,Engineering,4,40.0,57.0,4,1,100,HIGH
NSFAS008246,Themba Mkhize,University of KwaZulu-Natal,Commerce,2,40.0,56.0,4,0,100,HIGH
NSFAS008247,Kagiso Mthethwa,University of Pretoria,Law,1,43.02,60.0,2,0,80,HIGH
NSFAS008248,Thabo Mkhize,University of the Witwatersrand,Science,1,69.36,81.0,1,3,0,LOW
NSFAS008249,Nokuthula Molefe,University of Johannesburg,Commerce,1,59.22,75.0,1,3,0,LOW
NSFAS008250,Themba Dlamini,University of the Free State,Commerce,1,43.41,30.0,2,3,80,HIGH
NSFAS008251,Themba Mthembu,University of Cape Town,Law,4,75.0,92.0,0,0,0,LOW
